province,district,total_population,total_households,displaced_individuals,displaced_households,monthly_income_pkr,family_size,house_condition,distance_from_relief_center_km,previous_flood_damage,access_to_clean_water,livestock_lost,crops_damaged,children_under_age_5,disabled_family_members,displacement_ratio,flood_risk_level,aid_needed
Punjab,Dera Ghazi Khan,620.0,120.0,0.0,0.0,23643,8,2,75,1,1,0,0,0,0,0.0,1,0
Punjab,Bhakkar,1100.0,150.0,0.0,0.0,24533,9,2,13,0,1,1,1,0,0,0.0,1,0
Punjab,Muzaffargarh,2000.0,150.0,1690.0,130.0,15374,10,1,56,1,1,1,1,1,0,0.845,8,1
Punjab,Muzaffargarh,1750.0,250.0,1400.0,200.0,23641,11,1,92,1,1,0,0,1,0,0.8,8,0
Punjab,Muzaffargarh,1750.0,250.0,840.0,120.0,17571,8,2,17,1,0,0,0,1,1,0.48,5,1
Punjab,Muzaffargarh,1400.0,200.0,1050.0,150.0,16561,9,3,45,1,0,0,0,1,1,0.75,7,1
Punjab,Muzaffargarh,1000.0,150.0,600.0,100.0,19385,6,1,53,1,0,0,0,0,0,0.6,6,1
Punjab,Bhakkar,600.0,100.0,0.0,0.0,23966,9,3,88,0,0,1,1,0,0,0.0,1,0
Punjab,Jhang,150.0,25.0,0.0,0.0,21237,3,2,98,1,1,1,1,1,0,0.0,1,0
Punjab,Jhang,1050.0,150.0,0.0,0.0,21129,5,4,37,1,1,0,1,0,0,0.0,1,0
Punjab,Jhang,350.0,50.0,0.0,0.0,21409,3,2,14,1,1,0,0,1,1,0.0,1,0
Punjab,Jhang,350.0,50.0,0.0,0.0,21870,10,4,70,0,0,0,1,0,0,0.0,1,0
Punjab,Jhang,63.0,9.0,0.0,0.0,19543,5,1,41,1,0,0,0,0,0,0.0,1,0
Punjab,Bhakkar,700.0,90.0,0.0,0.0,22527,9,1,56,1,1,1,1,1,0,0.0,1,0
Punjab,Leiah,170.0,25.0,0.0,0.0,17361,4,1,44,0,1,1,1,1,1,0.0,1,0
Punjab,Leiah,560.0,80.0,0.0,0.0,22604,7,1,22,1,1,1,1,1,0,0.0,1,0
Punjab,Leiah,266.0,38.0,0.0,0.0,23427,5,2,84,1,0,1,0,1,1,0.0,1,0
Punjab,Leiah,530.0,75.0,0.0,0.0,22796,5,2,23,0,0,1,0,0,0,0.0,1,0
Punjab,Chiniot,1800.0,300.0,0.0,0.0,23004,7,1,44,0,1,0,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,500.0,100.0,0.0,0.0,21859,10,3,32,0,1,1,1,1,0,0.0,1,0
Punjab,Bhakkar,2300.0,300.0,0.0,0.0,24693,4,4,86,1,1,0,0,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,350.0,70.0,0.0,0.0,10913,6,1,87,1,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,150.0,25.0,0.0,0.0,23414,6,1,84,1,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,0.0,0.0,0.0,0.0,27901,7,1,37,0,1,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,9000.0,1350.0,0.0,0.0,17512,8,3,46,0,1,0,1,0,0,0.0,1,0
Punjab,Leiah,140.0,20.0,50.0,7.0,17065,11,1,39,1,1,0,0,1,0,0.35714285714285715,4,0
Punjab,Bhakkar,2100.0,300.0,0.0,0.0,25145,7,4,34,0,0,0,0,1,0,0.0,1,0
Punjab,Jhang,250.0,40.0,0.0,0.0,16293,10,4,81,1,0,1,0,1,0,0.0,1,0
Punjab,Jhang,70.0,10.0,0.0,0.0,17333,7,2,79,1,0,1,0,0,0,0.0,1,0
Punjab,Jhang,150.0,25.0,0.0,0.0,20679,5,3,85,1,1,1,0,0,0,0.0,1,0
Punjab,Jhang,750.0,125.0,0.0,0.0,16804,8,2,1,1,0,0,1,1,0,0.0,1,0
Punjab,Jhang,75.0,12.0,0.0,0.0,23500,6,3,38,0,1,0,0,1,0,0.0,1,0
Punjab,Jhang,60.0,12.0,0.0,0.0,16836,7,3,98,1,0,1,1,0,0,0.0,1,0
Punjab,Muzaffargarh,700.0,120.0,0.0,0.0,21442,10,4,29,0,0,0,0,0,0,0.0,1,0
Punjab,Jhang,9621.0,1215.0,0.0,0.0,21137,6,1,66,1,0,0,1,1,0,0.0,1,0
Punjab,Jhang,170.0,25.0,0.0,0.0,26655,9,4,20,1,1,0,0,1,0,0.0,1,0
Punjab,Jhang,700.0,110.0,0.0,0.0,24661,5,2,42,0,1,1,1,1,0,0.0,1,0
Punjab,Jhang,235.0,33.0,0.0,0.0,17881,6,3,57,1,0,1,1,0,0,0.0,1,0
Punjab,Jhang,2000.0,300.0,0.0,0.0,14942,10,2,77,1,0,0,0,0,0,0.0,1,0
Punjab,Chiniot,600.0,60.0,0.0,0.0,23351,10,4,8,0,0,0,1,1,1,0.0,1,0
Punjab,Chiniot,300.0,40.0,0.0,0.0,17386,11,3,87,1,0,1,0,1,0,0.0,1,0
Punjab,Chiniot,50.0,10.0,0.0,0.0,18657,6,1,59,1,0,1,1,1,0,0.0,1,0
Punjab,Chiniot,150.0,30.0,0.0,0.0,15760,6,3,11,1,1,0,1,0,0,0.0,1,0
Punjab,Chiniot,60.0,12.0,0.0,0.0,22716,7,2,87,1,1,1,1,0,0,0.0,1,0
Punjab,Jhang,600.0,100.0,0.0,0.0,17414,7,2,36,1,0,1,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,3000.0,450.0,0.0,0.0,19859,5,2,28,1,1,0,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,35.0,6.0,0.0,0.0,19921,3,2,81,0,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,2000.0,270.0,0.0,0.0,20734,3,3,72,1,1,0,1,0,0,0.0,1,0
Punjab,Muzaffargarh,160.0,23.0,0.0,0.0,22646,10,3,1,1,1,1,0,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,70.0,12.0,0.0,0.0,19028,6,4,93,0,1,1,0,0,0,0.0,1,0
Punjab,Muzaffargarh,200.0,30.0,0.0,0.0,17034,4,4,52,1,1,0,0,0,0,0.0,1,0
Punjab,Bhakkar,340.0,50.0,0.0,0.0,12561,8,3,3,0,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,1800.0,200.0,0.0,0.0,20410,11,4,13,0,0,0,1,0,0,0.0,1,0
Punjab,Muzaffargarh,350.0,40.0,0.0,0.0,19372,7,3,97,1,0,1,1,0,0,0.0,1,0
Punjab,Muzaffargarh,250.0,30.0,0.0,0.0,17158,5,1,23,0,1,1,0,0,0,0.0,1,0
Punjab,Bhakkar,1350.0,200.0,0.0,0.0,20250,6,3,87,1,0,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,1200.0,150.0,0.0,0.0,23423,4,4,34,1,1,0,0,0,0,0.0,1,0
Punjab,Muzaffargarh,500.0,50.0,0.0,0.0,24447,9,1,26,1,0,1,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,5000.0,550.0,0.0,0.0,13859,6,4,5,1,0,1,1,1,0,0.0,1,0
Punjab,Jhang,100.0,12.0,0.0,0.0,18556,6,3,8,1,0,1,0,1,0,0.0,1,0
Punjab,Jhang,250.0,40.0,0.0,0.0,23844,10,4,81,1,0,0,1,1,0,0.0,1,0
Punjab,Chiniot,250.0,50.0,0.0,0.0,26384,7,3,25,1,1,1,1,1,0,0.0,1,1
Punjab,Chiniot,500.0,80.0,0.0,0.0,16730,5,4,87,0,0,1,1,0,1,0.0,1,0
Punjab,Chiniot,300.0,60.0,0.0,0.0,25513,8,4,55,1,0,1,1,1,0,0.0,1,0
Punjab,Muzaffargarh,500.0,60.0,400.0,50.0,14599,10,3,28,0,0,0,1,1,0,0.8,8,1
Punjab,Muzaffargarh,240.0,30.0,160.0,20.0,24593,3,1,98,0,1,1,0,1,1,0.6666666666666666,7,1
Punjab,Muzaffargarh,180.0,13.0,0.0,0.0,18872,11,3,8,1,0,0,1,1,0,0.0,1,0
Punjab,Muzaffargarh,1400.0,200.0,0.0,0.0,26251,6,3,19,1,1,1,1,1,0,0.0,1,0
Punjab,Muzaffargarh,1250.0,138.0,0.0,0.0,18143,7,3,13,1,0,1,0,0,1,0.0,1,0
Punjab,Jhang,250.0,40.0,0.0,0.0,18760,5,2,26,1,0,1,0,0,0,0.0,1,0
Punjab,Jhang,300.0,48.0,0.0,0.0,19466,11,2,39,1,0,0,0,1,0,0.0,1,0
Punjab,Chiniot,40000.0,5700.0,0.0,0.0,13851,8,4,51,1,1,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,2500.0,500.0,0.0,0.0,12950,3,2,6,1,1,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,5000.0,1000.0,0.0,0.0,22040,11,1,13,1,0,1,1,0,0,0.0,1,0
Punjab,Bhakkar,340.0,48.0,0.0,0.0,23953,7,3,52,0,0,0,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,380.0,38.0,0.0,0.0,22430,5,1,87,1,0,1,0,0,0,0.0,1,0
Punjab,Jhang,1350.0,225.0,0.0,0.0,14984,6,3,36,0,0,0,1,0,0,0.0,1,0
Punjab,Jhang,144.0,18.0,0.0,0.0,21920,7,1,17,1,1,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,1600.0,250.0,0.0,0.0,16039,3,2,65,1,0,1,1,0,0,0.0,1,0
Punjab,Jhang,2000.0,333.0,0.0,0.0,21630,5,3,43,1,0,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,600.0,90.0,0.0,0.0,24525,9,2,13,0,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,1500.0,200.0,0.0,0.0,21469,11,2,92,1,0,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,200.0,30.0,0.0,0.0,25874,8,3,63,0,0,1,0,1,1,0.0,1,0
Punjab,Dera Ghazi Khan,2500.0,500.0,0.0,0.0,19400,6,1,55,1,0,1,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,900.0,180.0,0.0,0.0,19133,6,4,78,1,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,350.0,50.0,0.0,0.0,20269,11,2,14,0,0,1,1,1,0,0.0,1,0
Punjab,Bhakkar,2800.0,400.0,0.0,0.0,14629,3,2,71,1,0,1,0,1,0,0.0,1,0
Punjab,Leiah,350.0,35.0,0.0,0.0,18388,8,3,41,1,0,1,0,0,0,0.0,1,0
Punjab,Leiah,80.0,10.0,0.0,0.0,18739,6,3,43,0,0,1,0,0,0,0.0,1,0
Punjab,Chiniot,360.0,50.0,0.0,0.0,18864,5,1,63,1,1,1,0,1,0,0.0,1,0
Punjab,Leiah,400.0,50.0,80.0,10.0,21073,3,2,82,1,1,1,0,1,1,0.2,2,0
Punjab,Leiah,110.0,15.0,40.0,5.0,14078,7,4,41,1,1,0,1,0,1,0.36363636363636365,4,0
Punjab,Bhakkar,2100.0,300.0,0.0,0.0,15417,6,2,9,1,0,1,1,1,0,0.0,1,0
Punjab,Bhakkar,2100.0,300.0,0.0,0.0,24528,6,1,20,1,0,1,1,0,0,0.0,1,0
Punjab,Bhakkar,1750.0,250.0,0.0,0.0,11971,10,4,21,1,1,0,1,0,1,0.0,1,0
Punjab,Bhakkar,210.0,30.0,0.0,0.0,22465,4,3,25,1,0,1,1,1,0,0.0,1,0
Punjab,Bhakkar,2100.0,300.0,0.0,0.0,18505,6,3,66,0,1,0,1,1,0,0.0,1,0
Punjab,Bhakkar,1000.0,150.0,0.0,0.0,20640,3,3,30,0,1,1,0,0,0,0.0,1,0
Punjab,Chiniot,370.0,70.0,0.0,0.0,26232,4,1,72,0,1,0,0,1,0,0.0,1,0
Punjab,Jhang,700.0,115.0,0.0,0.0,19475,5,3,25,1,0,0,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,5100.0,450.0,0.0,0.0,22501,3,4,94,1,1,0,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,2800.0,300.0,0.0,0.0,20234,4,3,30,1,0,1,0,1,0,0.0,1,0
Punjab,Jhang,250.0,40.0,0.0,0.0,19562,9,1,77,1,0,1,0,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,350.0,64.0,0.0,0.0,19067,8,2,31,1,1,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,13.0,2.0,0.0,0.0,22804,4,2,96,1,0,0,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,900.0,150.0,0.0,0.0,17073,3,4,36,0,0,0,1,0,0,0.0,1,0
Punjab,Jhang,2250.0,450.0,0.0,0.0,15471,11,1,41,1,0,1,1,1,1,0.0,1,0
Punjab,Dera Ghazi Khan,12000.0,1000.0,0.0,0.0,20297,3,3,61,0,0,1,1,1,0,0.0,1,0
Punjab,Rajanpur,1700.0,300.0,0.0,0.0,20771,7,3,29,1,1,0,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,3600.0,650.0,0.0,0.0,12703,11,2,34,0,0,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,1100.0,200.0,0.0,0.0,19958,11,3,19,1,1,0,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,3000.0,350.0,0.0,0.0,15092,8,2,90,1,1,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,0.0,0.0,0.0,0.0,22507,5,2,5,1,0,0,1,0,0,0.0,1,0
Punjab,Jhang,72.0,12.0,0.0,0.0,12785,4,3,20,1,0,0,1,0,0,0.0,1,0
Punjab,Jhang,175.0,25.0,0.0,0.0,27700,5,2,78,1,0,0,1,0,0,0.0,1,0
Punjab,Jhang,175.0,25.0,0.0,0.0,18647,3,2,29,1,0,0,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,1300.0,260.0,0.0,0.0,16540,5,1,3,1,0,1,0,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,400.0,70.0,0.0,0.0,18868,4,3,84,1,0,1,0,1,0,0.0,1,0
Punjab,Rajanpur,800.0,100.0,0.0,0.0,22225,10,1,25,0,0,1,0,1,1,0.0,1,0
Punjab,Rajanpur,400.0,30.0,0.0,0.0,23561,9,3,69,0,0,1,0,0,0,0.0,1,0
Punjab,Rajanpur,1000.0,150.0,0.0,0.0,18902,3,3,55,1,0,1,0,1,1,0.0,1,0
Punjab,Jhang,2500.0,357.0,0.0,0.0,14245,3,3,56,1,0,1,1,1,0,0.0,1,0
Punjab,Jhang,3000.0,428.0,0.0,0.0,15150,7,3,29,1,1,1,0,1,0,0.0,1,0
Punjab,Jhang,150.0,21.0,0.0,0.0,21145,6,4,41,1,0,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,3500.0,600.0,0.0,0.0,23949,10,4,2,1,0,1,0,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,370.0,70.0,0.0,0.0,24469,10,2,6,1,1,0,0,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,0.0,0.0,0.0,0.0,20672,5,1,59,1,1,1,0,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,0.0,0.0,0.0,0.0,23869,7,1,65,0,1,0,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,700.0,100.0,0.0,0.0,27649,9,2,31,1,0,0,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,800.0,100.0,0.0,0.0,24761,10,1,91,0,0,0,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,0.0,0.0,0.0,0.0,23688,5,4,46,1,0,1,0,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,650.0,100.0,0.0,0.0,16773,10,1,60,1,0,1,1,1,0,0.0,1,0
Punjab,Chiniot,1500.0,250.0,0.0,0.0,23850,11,3,46,1,0,0,0,1,0,0.0,1,0
Punjab,Chiniot,800.0,150.0,0.0,0.0,21844,5,3,19,1,0,1,1,1,0,0.0,1,0
Punjab,Chiniot,130.0,18.0,0.0,0.0,22602,4,3,1,1,1,1,0,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,350.0,60.0,0.0,0.0,25044,4,3,95,1,1,0,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,200.0,35.0,0.0,0.0,21434,7,2,18,0,0,0,0,1,1,0.0,1,0
Punjab,Bhakkar,1500.0,200.0,0.0,0.0,19589,3,2,7,1,0,1,1,0,0,0.0,1,0
Punjab,Bhakkar,1800.0,250.0,0.0,0.0,15720,8,4,32,1,1,1,1,1,0,0.0,1,0
Punjab,Jhang,6500.0,1080.0,0.0,0.0,18813,9,4,99,1,0,0,1,0,0,0.0,1,0
Punjab,Jhang,1500.0,250.0,0.0,0.0,20851,7,4,96,1,0,1,0,0,0,0.0,1,0
Punjab,Rajanpur,2000.0,350.0,0.0,0.0,21110,10,2,59,1,0,1,1,1,0,0.0,1,0
Punjab,Rajanpur,50.0,9.0,0.0,0.0,20975,8,1,65,0,1,1,1,1,0,0.0,1,0
Punjab,Rajanpur,85.0,15.0,0.0,0.0,23838,3,3,97,1,0,1,1,0,1,0.0,1,0
Punjab,Jhang,3000.0,500.0,0.0,0.0,23461,11,1,12,1,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,110.0,20.0,0.0,0.0,19751,7,3,45,0,0,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,950.0,150.0,0.0,0.0,16610,7,4,24,1,1,1,0,1,1,0.0,1,0
Punjab,Dera Ghazi Khan,1100.0,200.0,0.0,0.0,21533,3,3,54,0,0,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,100.0,12.0,0.0,0.0,28985,7,1,4,0,1,1,1,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,90.0,17.0,0.0,0.0,21284,5,1,79,0,1,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,12.0,2.0,0.0,0.0,18816,5,4,96,1,0,0,1,1,0,0.0,1,0
Punjab,Jhang,1500.0,215.0,0.0,0.0,22143,10,4,24,1,0,1,0,1,0,0.0,1,0
Punjab,Jhang,400.0,63.0,0.0,0.0,22382,11,1,23,0,1,1,1,1,0,0.0,1,0
Punjab,Jhang,240.0,40.0,0.0,0.0,22338,8,4,89,0,1,0,1,0,0,0.0,1,0
Punjab,Jhang,550.0,100.0,0.0,0.0,25491,5,2,49,1,0,0,1,1,0,0.0,1,0
Punjab,Muzaffargarh,250.0,34.0,0.0,0.0,21544,10,4,90,1,0,1,1,1,0,0.0,1,0
Punjab,Muzaffargarh,250.0,31.0,0.0,0.0,25301,5,1,21,1,1,1,0,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,500.0,100.0,0.0,0.0,20920,9,2,70,0,0,1,1,0,0,0.0,1,0
Punjab,Rajanpur,845.0,150.0,0.0,0.0,26049,4,1,22,1,0,1,0,0,0,0.0,1,0
Punjab,Rajanpur,200.0,33.0,0.0,0.0,24826,8,2,75,1,0,0,0,0,0,0.0,1,0
Punjab,Rajanpur,320.0,40.0,0.0,0.0,23687,10,4,37,1,1,1,0,1,1,0.0,1,0
Punjab,Rajanpur,500.0,100.0,0.0,0.0,23156,5,4,30,0,0,1,0,0,0,0.0,1,0
Punjab,Rajanpur,120.0,20.0,0.0,0.0,29206,11,1,31,0,0,1,0,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,7000.0,1000.0,0.0,0.0,24306,11,2,33,1,1,1,1,1,1,0.0,1,0
Punjab,Chiniot,1700.0,300.0,0.0,0.0,16602,5,1,76,1,1,1,0,0,0,0.0,1,0
Punjab,Chiniot,300.0,50.0,0.0,0.0,20983,5,3,27,0,1,1,1,0,0,0.0,1,0
Punjab,Chiniot,450.0,70.0,0.0,0.0,18941,7,4,78,1,1,0,1,1,0,0.0,1,0
Punjab,Chiniot,300.0,50.0,0.0,0.0,28257,11,1,58,1,0,0,1,1,0,0.0,1,0
Punjab,Chiniot,1500.0,230.0,30.0,6.0,25005,3,1,1,1,1,1,1,1,0,0.02,1,0
Punjab,Chiniot,155.0,30.0,0.0,0.0,28127,3,3,64,1,0,1,1,1,0,0.0,1,0
Punjab,Chiniot,200.0,40.0,0.0,0.0,16960,3,3,72,1,0,1,0,1,0,0.0,1,0
Punjab,Bhakkar,112.0,16.0,0.0,0.0,24406,6,2,72,1,1,1,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,600.0,100.0,0.0,0.0,14541,9,3,93,1,0,1,1,0,0,0.0,1,0
Punjab,Bhakkar,4500.0,600.0,0.0,0.0,13631,4,2,26,0,0,1,1,0,0,0.0,1,0
Punjab,Leiah,700.0,100.0,70.0,10.0,18412,5,1,90,1,0,0,1,1,0,0.1,1,0
Punjab,Leiah,370.0,60.0,0.0,0.0,26049,6,3,49,1,0,1,0,1,0,0.0,1,0
Punjab,Leiah,150.0,24.0,0.0,0.0,16029,3,2,84,1,0,0,1,0,0,0.0,1,0
Punjab,Leiah,180.0,30.0,0.0,0.0,19932,4,1,44,0,0,1,1,0,0,0.0,1,0
Punjab,Leiah,950.0,150.0,80.0,13.0,24755,4,2,43,1,0,1,0,1,1,0.08421052631578947,1,0
Punjab,Bhakkar,2015.0,300.0,0.0,0.0,23385,8,1,49,1,0,0,1,0,0,0.0,1,0
Punjab,Chiniot,400.0,60.0,0.0,0.0,28864,6,2,52,1,0,1,1,0,0,0.0,1,0
Punjab,Chiniot,550.0,100.0,0.0,0.0,20013,9,4,71,1,1,1,1,0,0,0.0,1,0
Punjab,Chiniot,1300.0,200.0,0.0,0.0,18233,10,1,32,1,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,200.0,24.0,0.0,0.0,15622,4,1,55,1,0,0,0,1,1,0.0,1,0
Punjab,Dera Ghazi Khan,50.0,8.0,0.0,0.0,18528,4,2,18,1,0,0,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,190.0,22.0,0.0,0.0,15585,7,1,86,1,1,1,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,300.0,40.0,0.0,0.0,12814,6,2,59,1,1,1,0,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,1150.0,200.0,0.0,0.0,27853,4,1,29,1,0,1,1,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,150.0,20.0,0.0,0.0,20195,11,3,32,1,0,1,1,0,0,0.0,1,0
Punjab,Muzaffargarh,1500.0,190.0,0.0,0.0,30365,11,3,54,0,1,0,1,0,0,0.0,1,0
Punjab,Jhang,300.0,42.0,0.0,0.0,16642,6,2,84,0,0,1,0,1,0,0.0,1,0
Punjab,Jhang,550.0,78.0,0.0,0.0,18284,4,4,31,1,0,1,1,0,0,0.0,1,0
Punjab,Jhang,310.0,54.0,0.0,0.0,16898,5,3,43,0,1,0,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,40.0,6.0,0.0,0.0,17436,10,3,41,1,1,1,1,1,1,0.0,1,0
Punjab,Rajanpur,3000.0,450.0,0.0,0.0,23494,10,1,8,0,0,0,1,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,400.0,35.0,0.0,0.0,22265,9,4,43,1,0,1,1,1,1,0.0,1,0
Punjab,Dera Ghazi Khan,6000.0,500.0,0.0,0.0,23501,6,4,51,1,1,1,1,0,0,0.0,1,0
Punjab,Rajanpur,280.0,35.0,0.0,0.0,25369,3,4,8,1,0,1,1,1,0,0.0,1,0
Punjab,Rajanpur,2000.0,400.0,0.0,0.0,24429,11,4,9,1,0,1,0,1,0,0.0,1,0
Punjab,Muzaffargarh,4200.0,750.0,4200.0,750.0,15966,9,4,78,1,1,1,1,1,0,1.0,10,1
Punjab,Muzaffargarh,1600.0,200.0,1440.0,175.0,17904,3,4,46,1,0,0,0,0,0,0.9,9,1
Punjab,Rajanpur,5600.0,700.0,0.0,0.0,20485,7,3,33,0,0,1,0,0,1,0.0,1,0
Punjab,Dera Ghazi Khan,300.0,40.0,0.0,0.0,34911,5,2,58,1,0,1,0,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,110.0,15.0,0.0,0.0,23089,4,2,79,1,0,0,0,0,0,0.0,1,1
Punjab,Dera Ghazi Khan,300.0,50.0,0.0,0.0,20426,5,4,94,1,0,0,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,350.0,50.0,0.0,0.0,22693,8,1,94,0,0,0,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,350.0,55.0,0.0,0.0,17587,9,3,31,0,0,0,0,0,1,0.0,1,0
Punjab,Rajanpur,1000.0,125.0,0.0,0.0,21049,11,1,69,1,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,1500.0,250.0,0.0,0.0,23818,9,3,83,1,0,0,0,0,0,0.0,1,0
Punjab,Leiah,170.0,25.0,120.0,20.0,19884,3,3,48,1,0,0,0,0,0,0.7058823529411765,7,1
Punjab,Jhang,280.0,40.0,0.0,0.0,16973,9,3,11,1,0,1,1,1,0,0.0,1,0
Punjab,Leiah,140.0,20.0,40.0,5.0,19688,3,1,74,1,0,1,0,1,1,0.2857142857142857,3,0
Punjab,Bhakkar,900.0,110.0,0.0,0.0,18721,10,1,33,0,1,0,0,1,0,0.0,1,0
Punjab,Jhang,63.0,9.0,0.0,0.0,14571,4,4,61,1,0,0,0,0,1,0.0,1,0
Punjab,Jhang,350.0,55.0,0.0,0.0,17713,4,3,88,1,1,1,1,1,0,0.0,1,0
Punjab,Jhang,100.0,16.0,0.0,0.0,14428,3,2,15,1,1,0,0,0,0,0.0,1,0
Punjab,Jhang,385.0,49.0,0.0,0.0,15052,11,3,29,1,0,1,0,0,0,0.0,1,0
Punjab,Jhang,250.0,35.0,0.0,0.0,15436,10,2,27,1,1,1,0,0,0,0.0,1,0
Punjab,Jhang,1100.0,150.0,0.0,0.0,23813,11,4,20,1,0,1,1,0,0,0.0,1,0
Punjab,Jhang,500.0,70.0,0.0,0.0,25956,10,4,36,1,0,1,1,0,0,0.0,1,0
Punjab,Jhang,425.0,60.0,0.0,0.0,13855,6,4,14,0,1,1,0,0,0,0.0,1,0
Punjab,Jhang,180.0,30.0,0.0,0.0,26320,11,3,37,0,0,1,1,1,1,0.0,1,1
Punjab,Jhang,3200.0,457.0,0.0,0.0,15493,10,3,88,0,0,0,0,0,1,0.0,1,0
Punjab,Jhang,580.0,82.0,0.0,0.0,22987,3,2,49,1,0,1,1,0,1,0.0,1,0
Punjab,Jhang,1100.0,157.0,0.0,0.0,21034,7,2,36,1,1,0,0,1,0,0.0,1,0
Punjab,Jhang,250.0,35.0,0.0,0.0,22543,11,1,58,1,0,1,1,0,0,0.0,1,0
Punjab,Rajanpur,250.0,40.0,0.0,0.0,15337,10,2,93,0,0,1,0,1,0,0.0,1,0
Punjab,Jhang,1200.0,171.0,0.0,0.0,12750,3,4,15,1,0,1,1,1,0,0.0,1,0
Punjab,Dera Ghazi Khan,3000.0,500.0,0.0,0.0,16788,8,3,39,1,1,1,1,0,0,0.0,1,0
Punjab,Dera Ghazi Khan,600.0,120.0,0.0,0.0,21707,8,1,5,1,1,0,1,1,1,0.0,1,0
Punjab,Dera Ghazi Khan,10000.0,2000.0,0.0,0.0,27827,4,3,97,1,1,1,1,1,0,0.0,1,0
Punjab,Jhang,6790.0,790.0,35.0,5.0,15881,4,4,45,1,1,1,1,0,0,0.005154639175257732,1,0
Punjab,Jhang,350.0,58.0,42.0,7.0,19604,3,4,1,1,0,1,0,1,0,0.12,2,0
Punjab,Jhang,500.0,83.0,0.0,0.0,17003,8,4,47,1,0,0,0,1,0,0.0,1,0
Punjab,Jhang,560.0,80.0,0.0,0.0,19931,11,1,34,1,1,0,1,0,0,0.0,1,0
Punjab,Jhang,210.0,35.0,12.0,2.0,12276,10,3,8,1,1,1,0,0,0,0.05714285714285714,1,0
Punjab,Jhang,1200.0,200.0,0.0,0.0,25992,7,2,88,1,0,0,1,1,0,0.0,1,0
